geneId,msEntrez,geneSymbol,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
3606,14782,IL18,0.404,0.862,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
3918,12299,LAMC2,0.419,0.931,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.02,1,2006,2014,2,0,BEFREE
4137,13490,MAPT,0.492,0.724,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.1,0.9268293,2003,2016,41,5,BEFREE
4842,19035,NOS1,0.445,0.793,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,1,BEFREE
4846,19038,NOS3,0.401,0.862,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,1,BEFREE
4864,19075,NPC1,0.536,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
5094,19946,PCBP2,0.713,0.379,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
5216,20055,PFN1,0.6,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.04,0.75,2013,2013,4,0,BEFREE
5300,20133,PIN1,0.536,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
5464,22171,PPA1,0.752,0.345,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2007,2007,1,0,BEFREE
5621,11429,PRNP,0.474,0.897,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,1,BEFREE
5663,11487,PSEN1,0.49,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.03,1,2006,2014,3,1,BEFREE
5664,11487,PSEN2,0.567,0.517,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,1,BEFREE
5725,11520,PTBP1,0.499,0.828,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.08,1,2008,2016,8,0,BEFREE
5901,192662,RAN,0.6,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
5909,192662,RAP1GAP,0.642,0.483,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
6241,12649,RRM2,0.604,0.552,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
6311,26372,ATXN2,0.534,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.03,1,2012,2015,3,0,BEFREE
6347,12729,CCL2,0.353,0.897,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.02,1,2009,2016,2,0,BEFREE
6355,59289,CCL8,0.6,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,1,BEFREE
6507,228410,SLC1A3,0.619,0.552,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
6590,13132,SLPI,0.521,0.724,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
6616,13139,SNAP25,0.536,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
6622,110197,SNCA,0.513,0.793,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
6647,226414,SOD1,0.406,0.931,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.09,0.8888889,2007,2016,9,0,BEFREE
6648,226414,SOD2,0.396,0.897,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
6671,13202,SP4,0.707,0.276,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,0,2013,2013,1,0,BEFREE
6855,13478,SYP,0.55,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
7124,13874,TNF,0.263,0.966,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
7415,14780,VCP,0.502,0.828,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.1,1,2008,2013,11,1,BEFREE
7422,229906,VEGFA,0.298,0.897,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.02,0.5,2008,2012,2,0,BEFREE
7447,23894,VSNL1,0.652,0.345,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
7472,209357,WNT2,0.607,0.552,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
7936,11702,NELFE,0.596,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.05,0.8,2009,2016,5,0,BEFREE
8148,11911,TAF15,0.667,0.345,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
8317,230775,CDC7,0.663,0.414,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
8548,12334,BLZF1,0.696,0.586,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
8878,13032,SQSTM1,0.49,0.828,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.08,1,2012,2017,8,0,BEFREE
9094,12960,UNC119,0.727,0.31,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9118,12971,INA,0.681,0.414,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2010,2010,1,0,BEFREE
9699,110196,RIMS2,0.489,0.759,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.07,0.8571429,2009,2016,7,0,BEFREE
9782,14268,MATR3,0.648,0.448,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
9939,14526,RBM8A,0.639,0.621,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2008,2008,1,0,BEFREE
10133,15194,OPTN,0.572,0.586,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.03,1,2011,2016,3,0,BEFREE
10280,15525,SIGMAR1,0.565,0.517,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.33,0.6666667,2010,2014,4,0,BEFREE;CTD_human
10577,16427,NPC2,0.607,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
10657,16451,KHDRBS1,0.55,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.05,1,2012,2017,5,0,BEFREE
10971,16880,YWHAQ,0.72,0.379,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2006,2006,1,0,BEFREE
22862,225363,FNDC3A,0.696,0.379,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
23435,67300,TARDBP,0.53,0.586,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.4,0.9668246,2006,2018,212,1,BEFREE;CTD_human
23524,70369,SRRM2,0.514,0.759,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.08,1,2008,2016,8,0,BEFREE
23636,216873,NUP62,0.567,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.05,1,2012,2017,5,0,BEFREE
27303,50528,RBMS3,0.511,0.759,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.08,1,2008,2016,8,0,BEFREE
27335,22644,EIF3K,0.639,0.483,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
29110,98828,TBK1,0.569,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
29978,18619,UBQLN2,0.676,0.31,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.07,1,2012,2015,7,1,BEFREE
51164,76477,DCTN4,0.565,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.05,1,2012,2017,5,0,BEFREE
51271,56461,UBAP1,0.886,0.207,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,0,BEFREE
54165,74754,DCUN1D1,0.72,0.379,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2009,2009,1,1,BEFREE
54209,233900,TREM2,0.572,0.552,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.04,1,2013,2018,4,1,BEFREE
54664,27999,TMEM106B,0.624,0.379,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.4,1,2010,2016,18,0,BEFREE;CTD_human
55287,218503,TMEM40,1,0.103,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
55752,67181,SEPT11,0.752,0.241,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,0,BEFREE
56341,217692,PRMT8,0.857,0.138,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,0,BEFREE
56902,50796,PNO1,0.515,0.759,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.08,1,2008,2016,8,0,BEFREE
57794,67887,SUGP1,0.642,0.517,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
57819,235661,LSM2,0.696,0.483,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
84549,14843,MAK16,0.592,0.655,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.07,1,2008,2016,7,0,BEFREE
93986,75953,FOXP2,0.598,0.517,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
120892,67809,LRRK2,0.545,0.69,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.02,1,2007,2009,2,1,BEFREE
129831,621697,RBM45,0.407,0.828,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2016,2016,1,0,BEFREE
246744,13063,STH,0.735,0.241,C0751072,Frontotemporal Lobar Degeneration,disease,C10;C18;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
43,110446,ACHE,0.494,0.793,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
347,11448,APOD,0.598,0.483,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
351,11448,APP,0.43,0.862,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2006,2017,7,0,CTD_human
596,13849,BCL2,0.312,0.862,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
2890,12260,GRIA1,0.636,0.414,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
3162,22094,HMOX1,0.403,0.862,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2002,2002,1,0,CTD_human
3350,12475,HTR1A,0.529,0.621,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2003,2003,1,0,CTD_human
3363,21354,HTR7,0.607,0.379,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
3553,16409,IL1B,0.312,0.931,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
3557,16409,IL1RN,0.398,0.897,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2015,2015,1,0,CTD_human
4137,13490,MAPT,0.492,0.724,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2012,2015,2,0,CTD_human
4204,14415,MECP2,0.463,0.862,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2010,2010,1,0,CTD_human
4763,20020,NF1,0.458,0.724,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
5071,68193,PRKN,0.464,0.793,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.2,,2004,2004,1,0,CTD_mouse
5153,27050,PDE1B,0.762,0.379,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2002,2002,1,0,CTD_human
5368,20604,PNOC,0.672,0.414,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1999,1999,1,0,CTD_human
5447,103733,POR,0.554,0.586,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2012,2012,1,0,CTD_human
5663,11487,PSEN1,0.49,0.69,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2015,2015,1,0,CTD_human
6855,13478,SYP,0.55,0.69,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
7054,209354,TH,0.498,0.759,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1999,2000,2,0,CTD_human
7200,16204,TRH,0.547,0.621,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1993,1993,1,0,CTD_human
7422,229906,VEGFA,0.298,0.897,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
9365,13559,KL,0.495,0.621,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
10280,15525,SIGMAR1,0.565,0.517,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
10367,20589,MICU1,0.713,0.31,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
57030,83701,SLC17A7,0.645,0.207,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
57084,67675,SLC17A6,0.707,0.276,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
79823,69538,CAMKMT,0.565,0.69,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2016,2016,1,0,CTD_human
84282,241612,RNF135,0.785,0.172,C0751262,Adult Learning Disorders,group,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
43,110446,ACHE,0.494,0.793,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
347,11448,APOD,0.598,0.483,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
351,11448,APP,0.43,0.862,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2006,2017,7,0,CTD_human
596,13849,BCL2,0.312,0.862,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
2890,12260,GRIA1,0.636,0.414,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
3162,22094,HMOX1,0.403,0.862,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2002,2002,1,0,CTD_human
3350,12475,HTR1A,0.529,0.621,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2003,2003,1,0,CTD_human
3363,21354,HTR7,0.607,0.379,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
3553,16409,IL1B,0.312,0.931,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
3557,16409,IL1RN,0.398,0.897,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2015,2015,1,0,CTD_human
4137,13490,MAPT,0.492,0.724,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2012,2015,2,0,CTD_human
4204,14415,MECP2,0.463,0.862,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2010,2010,1,0,CTD_human
4763,20020,NF1,0.458,0.724,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
5071,68193,PRKN,0.464,0.793,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.2,,2004,2004,1,0,CTD_mouse
5153,27050,PDE1B,0.762,0.379,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2002,2002,1,0,CTD_human
5368,20604,PNOC,0.672,0.414,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1999,1999,1,0,CTD_human
5447,103733,POR,0.554,0.586,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2012,2012,1,0,CTD_human
5663,11487,PSEN1,0.49,0.69,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2015,2015,1,0,CTD_human
6855,13478,SYP,0.55,0.69,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
7054,209354,TH,0.498,0.759,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1999,2000,2,0,CTD_human
7200,16204,TRH,0.547,0.621,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,1993,1993,1,0,CTD_human
7422,229906,VEGFA,0.298,0.897,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
9365,13559,KL,0.495,0.621,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
10280,15525,SIGMAR1,0.565,0.517,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2005,2005,1,0,CTD_human
10367,20589,MICU1,0.713,0.31,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2014,2014,1,0,CTD_human
57030,83701,SLC17A7,0.645,0.207,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
57084,67675,SLC17A6,0.707,0.276,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2011,2011,1,0,CTD_human
79823,69538,CAMKMT,0.565,0.69,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2016,2016,1,0,CTD_human
84282,241612,RNF135,0.785,0.172,C0751263,Learning Disturbance,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2007,2007,1,0,CTD_human
43,110446,ACHE,0.494,0.793,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
150,229665,ADRA2A,0.633,0.414,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,1999,1999,1,0,BEFREE
152,229665,ADRA2C,0.707,0.207,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,1999,1999,1,0,BEFREE
347,11448,APOD,0.598,0.483,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
351,11448,APP,0.43,0.862,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2006,2017,7,0,CTD_human
414,12836,ARSD,0.642,0.586,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2013,2013,1,0,BEFREE
596,13849,BCL2,0.312,0.862,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.3,,2008,2008,1,0,CTD_human
801,14343,CALM1,0.469,0.793,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
805,14420,CALM2,0.472,0.793,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
808,14420,CALM3,0.479,0.793,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2017,2017,1,0,BEFREE
1006,14751,CDH8,0.815,0.276,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
1277,16453,COL1A1,0.472,0.724,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,0,2016,2016,1,0,BEFREE
1437,17350,CSF2,0.356,0.966,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,0,BEFREE
1501,17921,CTNND2,0.596,0.483,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,2015,2015,1,0,BEFREE
1621,53885,DBH,0.557,0.621,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.01,1,1999,1999,1,0,BEFREE
1996,20238,ELAVL4,0.72,0.207,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.2,,2013,2013,1,0,RGD
2332,12662,FMR1,0.492,0.69,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.02,1,2004,2015,2,0,BEFREE
2477,15979,FRAXA,0.667,0.379,C0751265,Learning Disabilities,disease,C10;C23;F03,Mental or Behavioral Dysfunction,0.03,1,1998,2000,3,0,BEFREE
