geneId,msEntrez,geneSymbol,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,source
84126,217893,ATRIP,0.72,0.414,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
84942,225745,WDR73,0.614,0.414,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
85365,226351,ALG2,0.676,0.31,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
92482,73010,BBIP1,0.701,0.379,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
92935,320145,MARS2,0.69,0.379,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
112858,74108,TP53RK,0.743,0.31,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
123016,225875,TTC8,0.642,0.414,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
123263,208846,MTFMT,0.743,0.241,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
124093,17159,CCDC78,0.743,0.138,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
124512,67427,METTL23,0.785,0.172,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
129880,70683,BBS5,0.696,0.379,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
137492,69367,VPS37A,0.752,0.31,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
162417,230234,NAGS,0.834,0.172,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
166379,258763,BBS12,0.696,0.414,C0338656,Impaired cognition,disease,F03,Mental or Behavioral Dysfunction,0.11,1,2016,2016,1,HPO
361,17101,AQP4,0.525,0.793,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2009,2014,2,PSYGENET
627,13872,BDNF,0.382,0.828,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2008,2013,3,PSYGENET
875,270076,CBS,0.503,0.793,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2015,2015,1,PSYGENET
1432,12265,MAPK14,0.449,0.862,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,PSYGENET
3060,18823,HCRT,0.579,0.724,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2009,2009,1,PSYGENET
3454,12505,IFNAR1,0.594,0.69,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2005,2005,1,PSYGENET
3458,16002,IFNG,0.323,0.897,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,PSYGENET
3569,12043,IL6,0.287,0.966,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2014,2014,1,PSYGENET
4939,19214,OAS2,0.69,0.414,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2012,2012,1,PSYGENET
5319,20266,PLA2G1B,0.502,0.793,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2010,2010,1,PSYGENET
6532,13016,SLC6A4,0.446,0.724,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,0.5,2006,2007,2,PSYGENET
51083,93872,GAL,0.529,0.759,C0338715,Drug-induced depressive state,disease,"",Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,PSYGENET
885,14527,CCK,0.513,0.655,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
1769,102093,DNAH8,0.51,0.759,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.3,1,2012,2014,2,PSYGENET
3308,14473,HSPA4,0.441,0.793,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
4200,14402,ME2,0.735,0.172,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2007,2007,1,PSYGENET
4318,14816,MMP9,0.339,0.862,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.01,0,2014,2014,1,PSYGENET
5243,66475,ABCB1,0.371,0.828,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.01,1,2004,2004,1,PSYGENET
5550,227290,PREP,0.627,0.552,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2005,2005,1,PSYGENET
6347,12729,CCL2,0.353,0.897,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.3,1,2015,2015,1,PSYGENET
6715,13360,SRD5A1,0.636,0.483,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,PSYGENET
23166,19337,STAB1,0.762,0.276,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2015,2015,1,PSYGENET
25830,17189,SULT4A1,0.72,0.172,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.01,0,2015,2015,1,PSYGENET
5550,227290,PREP,0.627,0.552,C0338831,Manic,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2005,2005,2,PSYGENET
12,11364,SERPINA3,0.572,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2002,2002,1,PSYGENET
288,12263,ANK3,0.602,0.379,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2014,2015,1,PSYGENET
775,14309,CACNA1C,0.575,0.517,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.36,1,2011,2016,1,PSYGENET
811,14420,CALR,0.492,0.793,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.33,1,2011,2012,2,PSYGENET
947,14634,CD34,0.414,0.793,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
1015,14751,CDH17,0.609,0.552,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2015,2015,1,PSYGENET
1394,16956,CRHR1,0.545,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2014,2015,1,PSYGENET
1454,17685,CSNK1E,0.707,0.414,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2008,2008,1,PSYGENET
1555,17986,CYP2B6,0.437,0.828,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2007,2013,1,PSYGENET
1594,18145,CYP27B1,0.542,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2004,2004,1,PSYGENET
1745,18634,DLX1,0.752,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2003,2011,1,PSYGENET
2166,22017,FAAH,0.555,0.517,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2005,2005,1,PSYGENET
2263,238055,FGFR2,0.398,0.759,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2009,2009,1,PSYGENET
2289,57279,FKBP5,0.572,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.33,1,2013,2018,1,PSYGENET
2512,16667,FTL,0.582,0.586,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2006,2006,1,PSYGENET
2643,19165,GCH1,0.534,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2015,2015,1,PSYGENET
2768,21687,GNA12,0.594,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2015,2015,1,PSYGENET
2900,12961,GRIK4,0.701,0.345,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2007,2009,1,PSYGENET
2950,14308,GSTP1,0.406,0.828,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2005,2005,1,PSYGENET
3066,227099,HDAC2,0.534,0.759,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,PSYGENET
3133,22018,HLA-E,0.602,0.586,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2015,2015,1,PSYGENET
3361,21354,HTR5A,0.785,0.103,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2000,2000,1,PSYGENET
3757,269378,KCNH2,0.543,0.586,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2009,2010,2,PSYGENET
3952,12640,LEP,0.4,0.793,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2005,2005,1,PSYGENET
4200,14402,ME2,0.735,0.172,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2007,2007,1,PSYGENET
4205,14415,MEF2A,0.648,0.483,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2012,2012,1,PSYGENET
4616,109648,GADD45B,0.627,0.621,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,2,PSYGENET
4735,18791,SEPT2,0.735,0.276,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2006,2006,1,PSYGENET
4835,19035,NQO2,0.624,0.448,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2005,2005,1,PSYGENET
4861,19075,NPAS1,0.928,0.034,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2004,2004,1,PSYGENET
4886,19076,NPY1R,0.63,0.345,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2009,2009,1,PSYGENET
4985,19224,OPRD1,0.672,0.414,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2006,2006,1,PSYGENET
4988,19224,OPRM1,0.479,0.759,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2005,2006,2,PSYGENET
5116,19943,PCNT,0.577,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2009,2009,1,PSYGENET
5533,26433,PPP3CC,0.815,0.103,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2008,2008,1,PSYGENET
5578,104112,PRKCA,0.535,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,PSYGENET
5788,11596,PTPRC,0.488,0.759,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
6303,23844,SAT1,0.546,0.759,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
6474,110750,SHOX2,0.681,0.448,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2003,2003,1,PSYGENET
6482,73720,ST3GAL1,0.701,0.414,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2008,2008,1,PSYGENET
6536,13019,SLC6A9,0.701,0.276,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2008,2008,1,PSYGENET
6667,13170,SP1,0.508,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2014,2014,1,PSYGENET
6670,13170,SP3,0.762,0.345,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2014,2014,1,PSYGENET
6899,67728,TBX1,0.479,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2007,2011,2,PSYGENET
6925,13495,TCF4,0.494,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2013,2014,1,PSYGENET
6999,13609,TDO2,0.713,0.276,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2006,2006,1,PSYGENET
7040,53883,TGFB1,0.336,0.931,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2008,2008,1,PSYGENET
7226,14238,TRPM2,0.648,0.379,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2013,2013,1,PSYGENET
7299,104346,TYR,0.505,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2001,2001,1,PSYGENET
7976,235606,FZD3,0.743,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2005,2005,1,PSYGENET
8398,12145,PLA2G6,0.494,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2013,2013,1,PSYGENET
9293,13498,GPR52,0.928,0.103,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2014,2014,1,PSYGENET
9463,13656,PICK1,0.713,0.345,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2007,2007,1,PSYGENET
9607,14062,CARTPT,0.633,0.448,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,0,2007,2007,1,PSYGENET
9771,14265,RAPGEF5,0.614,0.552,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2011,2011,1,PSYGENET
9968,14630,MED12,0.528,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2004,2008,1,PSYGENET
10215,15370,OLIG2,0.621,0.379,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2009,2009,1,PSYGENET
10452,16323,TOMM40,0.636,0.483,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2012,2012,1,PSYGENET
10846,70572,PDE10A,0.652,0.483,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,PSYGENET
23286,74351,WWC1,0.663,0.552,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2010,2010,1,PSYGENET
26011,20482,TENM4,0.72,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2015,2015,1,PSYGENET
27350,20452,APOBEC3C,0.886,0.069,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2013,2013,1,PSYGENET
29985,16922,SLC39A3,0.799,0.172,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,PSYGENET
50944,108645,SHANK1,0.696,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,PSYGENET
54487,223593,DGCR8,0.63,0.621,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2014,2014,1,PSYGENET
54584,170731,GNB1L,0.762,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2008,2008,1,PSYGENET
54820,269941,NDE1,0.621,0.414,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2011,2011,1,PSYGENET
55084,170822,SOBP,0.834,0.172,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2011,2011,1,PSYGENET
55193,320244,PBRM1,0.59,0.517,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2014,2014,1,PSYGENET
55808,17087,ST6GALNAC1,0.743,0.241,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2012,2012,1,PSYGENET
64067,231147,NPAS3,0.735,0.241,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2009,2010,1,PSYGENET
64288,218629,ZSCAN31,0.815,0.207,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2015,2015,1,PSYGENET
80312,226250,TET1,0.611,0.414,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2013,2013,1,PSYGENET
81033,239833,KCNH6,0.834,0.103,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2010,2010,1,PSYGENET
81565,71567,NDEL1,0.752,0.276,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.3,1,2011,2011,1,PSYGENET
83259,219022,PCDH11Y,0.857,0.138,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.01,1,2005,2005,1,PSYGENET
288,12263,ANK3,0.602,0.379,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2014,2015,2,PSYGENET
775,14309,CACNA1C,0.575,0.517,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.36,1,2011,2016,6,PSYGENET
811,14420,CALR,0.492,0.793,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.33,1,2011,2012,3,PSYGENET
1394,16956,CRHR1,0.545,0.69,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2014,2015,2,PSYGENET
1555,17986,CYP2B6,0.437,0.828,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2007,2013,2,PSYGENET
1745,18634,DLX1,0.752,0.31,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2003,2011,2,PSYGENET
2289,57279,FKBP5,0.572,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.33,1,2013,2018,3,PSYGENET
2900,12961,GRIK4,0.701,0.345,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.31,1,2007,2009,2,PSYGENET
6899,67728,TBX1,0.479,0.724,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2007,2011,3,PSYGENET
6925,13495,TCF4,0.494,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2013,2014,2,PSYGENET
9968,14630,MED12,0.528,0.655,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2004,2008,2,PSYGENET
64067,231147,NPAS3,0.735,0.241,C0349204,Nonorganic psychosis,disease,"",Mental or Behavioral Dysfunction,0.32,1,2009,2010,2,PSYGENET
2592,67041,GALT,0.63,0.517,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
2903,12961,GRIN2A,0.577,0.414,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
4864,19075,NPC1,0.536,0.69,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,2015,2015,1,CLINVAR
10743,16525,RAI1,0.558,0.621,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
27286,21422,SRPX2,0.696,0.276,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
55690,21981,PACS1,0.676,0.483,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.1,,,,0,HPO
4864,19075,NPC1,0.784,0.25,C0349391,"Apraxia, Verbal",disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.7,,2015,2015,1,CLINVAR
125,17025,ADH1B,0.525,0.759,C0349464,Wernicke-Korsakoff Syndrome,disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.31,1,2000,2000,1,PSYGENET
217,109900,ALDH2,0.481,0.862,C0349464,Wernicke-Korsakoff Syndrome,disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.31,1,2000,2000,1,PSYGENET
1743,18634,DLST,0.815,0.345,C0349464,Wernicke-Korsakoff Syndrome,disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.01,1,2001,2001,1,PSYGENET
10560,16425,SLC19A2,0.672,0.483,C0349464,Wernicke-Korsakoff Syndrome,disease,C10;C23;F01,Mental or Behavioral Dysfunction,0.01,,2005,2005,1,LHGDN
23133,223272,PHF8,0.681,0.414,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,GWASCAT
26047,21683,CNTNAP2,0.582,0.552,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,GWASCAT
54453,229791,RIN2,0.676,0.483,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,GWASCAT
259232,117590,NALCN,0.609,0.586,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.1,,2011,2011,1,GWASCAT
775,14309,CACNA1C,0.679,0.107,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.7,,2015,2015,1,GWASDB
8379,12116,MAD1L1,0.801,0.143,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.7,,2015,2015,1,GWASDB
54453,229791,RIN2,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.7,,2011,2011,1,GWASDB
54453,229791,RIN2,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASCAT
54453,229791,RIN2,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASDB
23133,223272,PHF8,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASCAT
23133,223272,PHF8,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASDB
10558,16425,SPTLC1,0.821,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.7,,2013,2013,1,GWASDB
26047,21683,CNTNAP2,0.878,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.7,,2011,2011,1,GWASDB
26047,21683,CNTNAP2,0.821,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASCAT
26047,21683,CNTNAP2,0.821,0.036,C0376338,"Diagnosis, Psychiatric",disease,F03,Mental or Behavioral Dysfunction,0.8,,2011,2011,1,GWASDB
547,99586,KIF1A,0.607,0.552,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2011,2015,2,GENOMICS_ENGLAND
2717,20869,GLA,0.588,0.621,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,,,0,GENOMICS_ENGLAND
4358,14866,MPV17,0.611,0.483,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,1976,2015,6,GENOMICS_ENGLAND
4669,54611,NAGLU,0.633,0.552,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2002,2015,2,GENOMICS_ENGLAND
4803,18984,NGF,0.426,0.862,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.31,1,2000,2016,4,GENOMICS_ENGLAND
4914,546336,NTRK1,0.443,0.759,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,1996,2008,3,GENOMICS_ENGLAND
5621,11429,PRNP,0.474,0.897,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2013,2017,4,GENOMICS_ENGLAND
6335,16826,SCN9A,0.569,0.552,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.4,1,1992,2018,15,GENOMICS_ENGLAND
6336,16826,SCN10A,0.642,0.414,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2013,2018,9,GENOMICS_ENGLAND
7276,54393,TTR,0.471,0.897,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,1986,2018,9,GENOMICS_ENGLAND
7879,11637,RAB7A,0.648,0.586,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2003,2006,3,GENOMICS_ENGLAND
8218,11966,CLTCL1,0.834,0.207,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,2015,2015,1,GENOMICS_ENGLAND
8518,12328,ELP1,0.633,0.69,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.3,,1993,2008,4,GENOMICS_ENGLAND
8989,12819,TRPA1,0.639,0.621,C0391976,Pain Disorder,disease,F03,Mental or Behavioral Dysfunction,0.32,1,2006,2018,8,GENOMICS_ENGLAND
